id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q1281611,Lieutenant Governor of Jersey,Q145,Q785,,,,,,,Lieutenant Governor of Jersey
Q1281624,Chief Minister of Jersey,Q145,Q785,,,2005-12-08,,,,Chief Minister of Jersey
Q107614325,Deputy Chief Minister,Q785,Q785,,,,,,,
Q107614306,Assistant Chief Minister,Q785,Q785,,,,,,,
Q107614309,Minister for Children and Education,Q785,Q785,,,,,,,
Q107614326,"Minister for Economic Development, Tourism, Sport and Culture",Q785,Q785,,,,,,,
Q107614351,Minister for External Relations,Q785,Q785,,,,,,,
Q107614320,Minister for Health and Social Services,Q785,Q785,,,,,,,
Q107614362,Minister for Home Affairs,Q785,Q785,,,,,,,
Q107614316,Minister for Housing and Communities,Q785,Q785,,,,,,,
Q107614333,Minister for Infrastructure,Q785,Q785,,,,,,,
Q107614364,Minister for International Development,Q785,Q785,,,,,,,
Q107614335,Minister for Social Security,Q785,Q785,,,,,,,
Q107614344,Minister for the Environment,Q785,Q785,,,,,,,
Q107614310,Assistant Minister for Social Security,Q785,Q785,,,,,,,
